DATE_HOUR,STATION,VALUE(m3/d),VALUE(ft3/d),QUANTILE
2020-07-05 06:00:00,PUENTE DEL DIABLO,8.88,313.59424048681865,q70
2020-07-07 06:00:00,PUENTE DEL DIABLO,8.09,285.6956537768426,q50
2020-07-08 06:00:00,PUENTE DEL DIABLO,8.4,296.64320046050415,q50
2020-07-09 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-07-13 06:00:00,PUENTE DEL DIABLO,7.69,271.5697870882472,q50
2020-07-14 06:00:00,PUENTE DEL DIABLO,7.69,271.5697870882472,q50
2020-07-15 06:00:00,PUENTE DEL DIABLO,8.5,300.174667132653,q50
2020-07-16 06:00:00,PUENTE DEL DIABLO,8.7,307.23760047695066,q70
2020-07-17 06:00:00,PUENTE DEL DIABLO,8.6,303.7061338048018,q50
2020-07-20 06:00:00,PUENTE DEL DIABLO,8.5,300.174667132653,q50
2020-07-21 06:00:00,PUENTE DEL DIABLO,8.4,296.64320046050415,q50
2020-07-22 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-07-23 06:00:00,PUENTE DEL DIABLO,8.4,296.64320046050415,q50
2020-07-24 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-07-29 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-07-30 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-07-31 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-08-03 08:00:00,PUENTE DEL DIABLO,19.645,693.7566277436432,q70
2020-08-04 06:00:00,PUENTE DEL DIABLO,33.15,1170.6812018173466,q70
2020-08-05 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-08-06 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-08-07 06:00:00,PUENTE DEL DIABLO,8.09,285.6956537768426,q50
2020-08-13 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-08-14 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-08-17 06:00:00,PUENTE DEL DIABLO,7.84,276.8669870964705,q50
2020-08-18 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-19 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-20 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-21 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-24 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-25 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-26 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-27 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-08-28 06:00:00,PUENTE DEL DIABLO,8.53,301.23410713429763,q50
2020-08-31 06:00:00,PUENTE DEL DIABLO,8.2,289.58026711620636,q50
2020-09-03 08:00:00,PUENTE DEL DIABLO,20.09,709.4716544347057,q70
2020-09-04 06:00:00,PUENTE DEL DIABLO,33.15,1170.6812018173466,q70
2020-09-06 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-09-07 06:00:00,PUENTE DEL DIABLO,8.09,285.6956537768426,q50
2020-09-09 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-14 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-15 06:00:00,PUENTE DEL DIABLO,7.6,268.3914670833132,q50
2020-09-16 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-17 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-18 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-23 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-24 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-25 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-09-28 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-09-30 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-10-03 08:00:00,PUENTE DEL DIABLO,19.199,678.0062863858594,q70
2020-10-04 06:00:00,PUENTE DEL DIABLO,33.25,1174.2126684894954,q70
2020-10-06 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-10-07 06:00:00,PUENTE DEL DIABLO,7.69,271.5697870882472,q50
2020-10-08 06:00:00,PUENTE DEL DIABLO,8.4,296.64320046050415,q50
2020-10-09 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-11-04 06:00:00,PUENTE DEL DIABLO,33.25,1174.2126684894954,q70
2020-11-05 06:00:00,PUENTE DEL DIABLO,8.88,313.59424048681865,q70
2020-11-06 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-11-08 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
2020-11-09 06:00:00,PUENTE DEL DIABLO,8.0,282.5173337719087,q50
2020-12-02 06:00:00,PUENTE DEL DIABLO,21.061,743.7621958212711,q70
2020-12-04 06:00:00,PUENTE DEL DIABLO,33.25,1174.2126684894954,q70
2020-12-05 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-12-06 06:00:00,PUENTE DEL DIABLO,8.48,299.46837379822324,q50
2020-12-08 06:00:00,PUENTE DEL DIABLO,8.3,293.11173378835525,q50
